user,session,condition,duration_mins,num_keystrokes,num_prompts,quality_check_tags
05344357,2021-05-10-1620660678-keystrokes-dca-study@1-fdea9c53-3dac-42eb-92d6-94b74a9318d2,on_keyboard,24.243488339583077,5145,154,"['high-backspaces', 'high-errors', 'long-duration']"
92903591,2021-05-05-1620271004-keystrokes-dca-study@1-f4ac66fd-8f1e-4d58-9f63-59dd59f662b9,on_keyboard,17.118505668640136,4647,154,['high-backspaces']
92903591,2021-05-05-1620254024-keystrokes-dca-study@1-f4ac66fd-8f1e-4d58-9f63-59dd59f662b9,on_keyboard,16.41893219947815,4656,154,[]
81522433,2021-03-19-1616168259-keystrokes-dca-study@1-bb7df249-48e7-4981-8c69-66587bce18cb,on_keyboard,19.748822609583538,4402,154,[]
60776453,2021-05-05-1620263793-keystrokes-dca-study@1-0e442012-468f-4a38-8c47-6b15945ce0eb,on_keyboard,18.73613650004069,4522,154,['contact artifact']
80587505,2021-05-05-1620270388-keystrokes-dca-study@1-c0b0f882-66db-40f9-a58c-e678c1d56e82,on_keyboard,12.696953356266022,4281,154,[]
60776453,2021-05-05-1620261943-keystrokes-dca-study@1-0e442012-468f-4a38-8c47-6b15945ce0eb,on_keyboard,20.925657280286153,4544,154,"['long-duration', 'contact artifact']"
60776453,2021-05-05-1620265462-keystrokes-dca-study@1-0e442012-468f-4a38-8c47-6b15945ce0eb,on_keyboard,18.123309810956318,4642,154,['contact artifact']
92903591,2021-05-05-1620272448-keystrokes-dca-study@1-f4ac66fd-8f1e-4d58-9f63-59dd59f662b9,on_keyboard,16.531405226389566,4601,154,['high-backspaces']
80587505,2021-05-05-1620268348-keystrokes-dca-study@1-c0b0f882-66db-40f9-a58c-e678c1d56e82,on_keyboard,13.894977148373922,4477,154,['contact artifact']
80587505,2021-05-05-1620269513-keystrokes-dca-study@1-c0b0f882-66db-40f9-a58c-e678c1d56e82,on_keyboard,12.472964052359263,4267,154,[]
42408607,2021-05-10-1620662699-keystrokes-dca-study@1-64b12b5e-f928-40b5-b1c3-e67ae03598c1,on_keyboard,27.076655725638073,4550,154,['long-duration']
81522433,2021-03-26-1616782321-keystrokes-dca-study@1-bb7df249-48e7-4981-8c69-66587bce18cb,on_keyboard,19.579385030269624,4461,154,[]
64036820,2021-03-18-1616099637-keystrokes-dca-study@1-16a4fd49-a344-4a75-8453-0811d0b42bd0,on_keyboard,14.630603003501893,4626,154,[]
74403863,2021-03-21-1616379938-keystrokes-dca-study@1-ba74fcc7-0220-4c24-be89-cac6cafee050,on_keyboard,16.62524122397105,4867,154,[]
13321435,2021-03-22-1616429212-keystrokes-dca-study@1-076df554-16ee-4f8c-870a-decf937569f9,on_keyboard,10.279875365893046,4482,154,[]
86629437,2021-05-06-1620314302-keystrokes-dca-study@1-8e6ea64c-6c71-4df4-8b2e-e0875f8ac096,on_keyboard,21.54735437234243,4773,154,"['high-backspaces', 'long-duration']"
05344357,2021-05-06-1620313646-keystrokes-dca-study@1-fdea9c53-3dac-42eb-92d6-94b74a9318d2,on_keyboard,26.645554920037586,4903,154,"['high-backspaces', 'long-duration', 'outlier artifact']"
13321435,2021-03-22-1616428014-keystrokes-dca-study@1-076df554-16ee-4f8c-870a-decf937569f9,on_keyboard,10.819559486707051,4455,154,[]
95396398,2021-06-27-1624818726-keystrokes-dca-study@1-6a947405-c286-42b7-b705-2acaaee6dfa5,on_keyboard,23.534023722012837,4658,154,['long-duration']
63959856,2021-06-27-1624813226-keystrokes-dca-study@1-1e293583-22d8-44dc-9fd5-40a1fcda5a58,on_keyboard,13.120573929945628,4514,154,['contact artifact']
86629437,2021-05-06-1620315762-keystrokes-dca-study@1-8e6ea64c-6c71-4df4-8b2e-e0875f8ac096,on_keyboard,21.316802430152894,4894,154,"['high-backspaces', 'long-duration']"
64036820,2021-03-22-1616419564-keystrokes-dca-study@1-16a4fd49-a344-4a75-8453-0811d0b42bd0,on_keyboard,14.465049815177917,4481,154,[]
63959856,2021-06-27-1624814690-keystrokes-dca-study@1-1e293583-22d8-44dc-9fd5-40a1fcda5a58,on_keyboard,12.95167704820633,4530,154,['contact artifact']
64036820,2021-03-22-1616418247-keystrokes-dca-study@1-16a4fd49-a344-4a75-8453-0811d0b42bd0,on_keyboard,14.380291370550792,4441,154,[]
64036820,2021-03-22-1616417052-keystrokes-dca-study@1-16a4fd49-a344-4a75-8453-0811d0b42bd0,on_keyboard,14.19420773188273,4577,154,[]
64036820,2021-03-22-1616415954-keystrokes-dca-study@1-16a4fd49-a344-4a75-8453-0811d0b42bd0,on_keyboard,14.427723244826,4574,154,[]
95396398,2021-06-27-1624820489-keystrokes-dca-study@1-6a947405-c286-42b7-b705-2acaaee6dfa5,on_keyboard,22.43089012304942,4601,154,"['long-duration', 'contact artifact']"
13321435,2021-03-21-1616385560-keystrokes-dca-study@1-076df554-16ee-4f8c-870a-decf937569f9,on_keyboard,10.27638919353485,4302,154,[]
13321435,2021-03-21-1616384296-keystrokes-dca-study@1-076df554-16ee-4f8c-870a-decf937569f9,on_keyboard,10.298531353473663,4337,154,[]
14989984,2021-03-21-1616382958-keystrokes-dca-study@1-ab8fe0bf-4f4e-4c20-8fce-a9bc6d6cbd62,on_keyboard,11.74277741909027,4492,155,[]
74403863,2021-03-21-1616382191-keystrokes-dca-study@1-ba74fcc7-0220-4c24-be89-cac6cafee050,on_keyboard,15.70463133653005,4775,154,[]
14989984,2021-03-21-1616382076-keystrokes-dca-study@1-ab8fe0bf-4f4e-4c20-8fce-a9bc6d6cbd62,on_keyboard,11.773946356773376,4626,154,[]
62451416,2021-05-06-1620317369-keystrokes-dca-study@1-899d9b38-70dd-48ad-b3ed-b8ad01b6ae38,on_keyboard,14.455926422278086,4418,154,['leftlow-pli']
05344357,2021-05-06-1620316722-keystrokes-dca-study@1-fdea9c53-3dac-42eb-92d6-94b74a9318d2,on_keyboard,23.843929024537406,4871,154,"['high-backspaces', 'long-duration', 'outlier artifact']"
62451416,2021-05-06-1620318614-keystrokes-dca-study@1-899d9b38-70dd-48ad-b3ed-b8ad01b6ae38,on_keyboard,14.45002686182658,4401,155,['leftlow-pli']
76521819,2021-03-21-1616380561-keystrokes-dca-study@1-1cb4f048-7e3c-4935-8d40-93178fd0ff5c,on_keyboard,15.522176206111908,4393,154,[]
86629437,2021-05-06-1620317263-keystrokes-dca-study@1-8e6ea64c-6c71-4df4-8b2e-e0875f8ac096,on_keyboard,22.703626386324565,5152,154,"['high-backspaces', 'high-errors', 'long-duration']"
37398304,2021-05-06-1620317400-keystrokes-dca-study@1-f850cf1c-12d0-4eec-a0d9-062080be59fc,on_keyboard,17.689170940717062,4377,155,[]
37398304,2021-05-06-1620319598-keystrokes-dca-study@1-f850cf1c-12d0-4eec-a0d9-062080be59fc,on_keyboard,17.556866776943206,4415,154,[]
54618645,2021-06-27-1624817883-keystrokes-dca-study@1-d7d3e58a-cdd5-45e2-a020-f6ff660205a7,on_keyboard,18.323742425441743,4501,154,[]
54618645,2021-06-27-1624819700-keystrokes-dca-study@1-d7d3e58a-cdd5-45e2-a020-f6ff660205a7,on_keyboard,17.972640407085418,4487,154,[]
62451416,2021-05-06-1620319755-keystrokes-dca-study@1-899d9b38-70dd-48ad-b3ed-b8ad01b6ae38,on_keyboard,15.956148997942607,4346,154,['leftmid-pli']
05344357,2021-05-06-1620319066-keystrokes-dca-study@1-fdea9c53-3dac-42eb-92d6-94b74a9318d2,on_keyboard,23.134479792912803,4861,154,"['high-backspaces', 'long-duration', 'outlier artifact']"
95396398,2021-06-27-1624823759-keystrokes-dca-study@1-6a947405-c286-42b7-b705-2acaaee6dfa5,on_keyboard,21.321050453186036,4629,154,['long-duration']
42408607,2021-05-10-1620671114-keystrokes-dca-study@1-64b12b5e-f928-40b5-b1c3-e67ae03598c1,on_keyboard,19.501212135950723,4481,154,['contact artifact']
54618645,2021-06-27-1624821799-keystrokes-dca-study@1-d7d3e58a-cdd5-45e2-a020-f6ff660205a7,on_keyboard,19.18187163670858,4711,154,['high-backspaces']
65383704,2021-06-29-1624968143-keystrokes-dca-study@1-3936a73a-f358-4a7e-a92d-4e6c4797bcbf,on_keyboard,14.083771860599517,4399,154,['contact artifact']
60776453,2021-05-06-1620348880-keystrokes-dca-study@1-0e442012-468f-4a38-8c47-6b15945ce0eb,on_keyboard,16.859524635473885,4619,154,[]
80587505,2021-05-06-1620356359-keystrokes-dca-study@1-c0b0f882-66db-40f9-a58c-e678c1d56e82,on_keyboard,12.748496548334758,4374,154,['contact artifact']
04809769,2021-05-06-1620358581-keystrokes-dca-study@1-8a664577-d6fc-49ee-a7b2-4982aec671fc,on_keyboard,31.4115390141805,4402,154,['long-duration']
86629437,2021-05-07-1620394533-keystrokes-dca-study@1-8e6ea64c-6c71-4df4-8b2e-e0875f8ac096,on_keyboard,25.094269915421805,4931,154,"['high-backspaces', 'long-duration']"
86629437,2021-05-07-1620396791-keystrokes-dca-study@1-8e6ea64c-6c71-4df4-8b2e-e0875f8ac096,on_keyboard,20.96405194203059,4985,154,"['high-backspaces', 'long-duration']"
29502646,2021-03-22-1616446664-keystrokes-dca-study@1-22937129-bf9c-490a-8857-354aa10cc963,on_keyboard,20.89027650753657,4575,154,[]
86629437,2021-05-07-1620398244-keystrokes-dca-study@1-8e6ea64c-6c71-4df4-8b2e-e0875f8ac096,on_keyboard,20.637201499938964,4894,154,"['long-duration', 'high-backspaces']"
18243794,2021-03-22-1616451433-keystrokes-dca-study@1-d81940d1-c965-4fc9-b5b6-dc3da5e2599e,on_keyboard,17.59011404911677,4656,154,[]
29502646,2021-03-22-1616455352-keystrokes-dca-study@1-22937129-bf9c-490a-8857-354aa10cc963,on_keyboard,21.443005800247192,4640,154,[]
68186383,2021-03-26-1616791366-keystrokes-dca-study@1-a2130278-ef80-46f0-92c9-b68149175bdd,on_keyboard,16.21407843430837,4476,154,[]
13321435,2021-03-22-1616468379-keystrokes-dca-study@1-076df554-16ee-4f8c-870a-decf937569f9,on_keyboard,10.073143843809763,4377,154,[]
06950380,2021-03-23-1616500162-keystrokes-dca-study@1-9b960f08-4347-41ff-a492-c58bdddc2938,on_keyboard,18.742465285460153,4956,154,[]
06950380,2021-03-23-1616501697-keystrokes-dca-study@1-9b960f08-4347-41ff-a492-c58bdddc2938,on_keyboard,17.959242447217306,5091,154,[]
06526339,2021-05-08-1620517727-keystrokes-dca-study@1-78dbf80c-9490-49ff-980c-adbee8d9f8a8,on_keyboard,15.928141029675801,4678,154,[]
18243794,2021-03-23-1616526141-keystrokes-dca-study@1-d81940d1-c965-4fc9-b5b6-dc3da5e2599e,on_keyboard,18.058554236094157,4452,154,[]
68186383,2021-03-26-1616792557-keystrokes-dca-study@1-a2130278-ef80-46f0-92c9-b68149175bdd,on_keyboard,15.05152553319931,4628,154,[]
76521819,2021-03-23-1616551201-keystrokes-dca-study@1-1cb4f048-7e3c-4935-8d40-93178fd0ff5c,on_keyboard,16.011115141709645,4609,154,[]
62451416,2021-05-07-1620402687-keystrokes-dca-study@1-899d9b38-70dd-48ad-b3ed-b8ad01b6ae38,on_keyboard,14.310887920856477,4371,154,['leftmid-pli']
76521819,2021-03-23-1616549442-keystrokes-dca-study@1-1cb4f048-7e3c-4935-8d40-93178fd0ff5c,on_keyboard,15.820486911137898,4591,154,[]
26940776,2021-05-07-1620407468-keystrokes-dca-study@1-176b2f34-883b-4de4-92a4-24724927d22d,on_keyboard,11.049560558795928,4471,154,[]
06950380,2021-03-24-1616588305-keystrokes-dca-study@1-9b960f08-4347-41ff-a492-c58bdddc2938,on_keyboard,16.706234029928844,4891,154,[]
06950380,2021-03-23-1616557756-keystrokes-dca-study@1-9b960f08-4347-41ff-a492-c58bdddc2938,on_keyboard,16.90120619535446,4869,154,[]
62451416,2021-05-07-1620403780-keystrokes-dca-study@1-899d9b38-70dd-48ad-b3ed-b8ad01b6ae38,on_keyboard,15.134651045004526,4385,154,['leftmid-pli']
06950380,2021-03-24-1616589503-keystrokes-dca-study@1-9b960f08-4347-41ff-a492-c58bdddc2938,on_keyboard,16.59560871521632,4931,154,[]
06950380,2021-03-24-1616558999-keystrokes-dca-study@1-9b960f08-4347-41ff-a492-c58bdddc2938,on_keyboard,17.323996404806774,4796,154,[]
18243794,2021-03-24-1616622167-keystrokes-dca-study@1-d81940d1-c965-4fc9-b5b6-dc3da5e2599e,on_keyboard,17.611984248956045,4542,155,[]
81522433,2021-03-24-1616621995-keystrokes-dca-study@1-bb7df249-48e7-4981-8c69-66587bce18cb,on_keyboard,18.651418387889862,4411,154,[]
18243794,2021-03-24-1616623350-keystrokes-dca-study@1-d81940d1-c965-4fc9-b5b6-dc3da5e2599e,on_keyboard,17.28434456984202,4652,154,[]
26940776,2021-05-07-1620408434-keystrokes-dca-study@1-176b2f34-883b-4de4-92a4-24724927d22d,on_keyboard,11.075982141494752,4384,154,[]
26940776,2021-05-07-1620409316-keystrokes-dca-study@1-176b2f34-883b-4de4-92a4-24724927d22d,on_keyboard,11.005597559611003,4362,154,[]
56837824,2021-06-27-1624829767-keystrokes-dca-study@1-6ea7c4f4-c1a4-44e9-9b3d-9c91fc4412f2,on_keyboard,19.691421552499136,4831,154,['high-backspaces']
26940776,2021-05-07-1620410546-keystrokes-dca-study@1-176b2f34-883b-4de4-92a4-24724927d22d,on_keyboard,11.364627226193745,4479,154,[]
37398304,2021-05-07-1620418414-keystrokes-dca-study@1-f850cf1c-12d0-4eec-a0d9-062080be59fc,on_keyboard,18.368266169230143,4329,154,[]
04809769,2021-05-07-1620420118-keystrokes-dca-study@1-8a664577-d6fc-49ee-a7b2-4982aec671fc,on_keyboard,32.89442138671875,4520,154,['long-duration']
60776453,2021-05-07-1620422333-keystrokes-dca-study@1-0e442012-468f-4a38-8c47-6b15945ce0eb,on_keyboard,16.91934211651484,4344,154,[]
80587505,2021-05-07-1620435494-keystrokes-dca-study@1-c0b0f882-66db-40f9-a58c-e678c1d56e82,on_keyboard,12.716962317625681,4485,154,[]
43359267,2021-05-07-1620427344-keystrokes-dca-study@1-71e5c86d-9ee9-4c1f-9d32-03b170f9cf8e,on_keyboard,14.364231038093568,4451,154,[]
60776453,2021-05-07-1620424622-keystrokes-dca-study@1-0e442012-468f-4a38-8c47-6b15945ce0eb,on_keyboard,18.57933509349823,4462,154,['contact artifact']
43359267,2021-05-07-1620429735-keystrokes-dca-study@1-71e5c86d-9ee9-4c1f-9d32-03b170f9cf8e,on_keyboard,13.982964468002319,4522,154,[]
60776453,2021-05-07-1620426698-keystrokes-dca-study@1-0e442012-468f-4a38-8c47-6b15945ce0eb,on_keyboard,16.71753346522649,4403,154,['contact artifact']
66483889,2021-06-27-1624851730-keystrokes-dca-study@1-cc384220-229a-44f2-802b-36001139c84f,on_keyboard,24.722350108623505,4680,154,"['high-backspaces', 'long-duration']"
66483889,2021-06-28-1624854950-keystrokes-dca-study@1-cc384220-229a-44f2-802b-36001139c84f,on_keyboard,22.513087654113768,4798,154,"['high-backspaces', 'long-duration']"
20676876,2021-06-28-1624879406-keystrokes-dca-study@1-f0e6076c-0aaf-4c77-acd5-67efab6aee84,on_keyboard,27.405194274584453,4961,154,"['high-backspaces', 'long-duration']"
20676876,2021-06-28-1624881720-keystrokes-dca-study@1-f0e6076c-0aaf-4c77-acd5-67efab6aee84,on_keyboard,24.97879915237427,5188,154,"['high-backspaces', 'long-duration']"
20676876,2021-06-28-1624886238-keystrokes-dca-study@1-f0e6076c-0aaf-4c77-acd5-67efab6aee84,on_keyboard,19.92341380516688,4954,154,['high-backspaces']
65383704,2021-06-28-1624888732-keystrokes-dca-study@1-3936a73a-f358-4a7e-a92d-4e6c4797bcbf,on_keyboard,15.413665103912354,4587,154,['contact artifact']
65383704,2021-06-28-1624890242-keystrokes-dca-study@1-3936a73a-f358-4a7e-a92d-4e6c4797bcbf,on_keyboard,14.459024941921234,4584,154,"['contact artifact', 'outlier artifact']"
65383704,2021-06-28-1624891783-keystrokes-dca-study@1-3936a73a-f358-4a7e-a92d-4e6c4797bcbf,on_keyboard,14.588030513127645,4558,154,"['contact artifact', 'outlier artifact']"
37398304,2021-05-07-1620427350-keystrokes-dca-study@1-f850cf1c-12d0-4eec-a0d9-062080be59fc,on_keyboard,17.65376651287079,4315,155,[]
37398304,2021-05-07-1620428861-keystrokes-dca-study@1-f850cf1c-12d0-4eec-a0d9-062080be59fc,on_keyboard,16.859637355804445,4397,154,[]
04162929,2021-07-22-1627007818-keystrokes-dca-study@1-efb045d1-de27-4333-9bf6-d251e716db78,on_keyboard,17.120579600334167,4533,154,[]
65383704,2021-06-29-1624969939-keystrokes-dca-study@1-3936a73a-f358-4a7e-a92d-4e6c4797bcbf,on_keyboard,14.270881136258444,4430,154,['contact artifact']
85881224,2021-06-28-1624908153-keystrokes-dca-study@1-7d09d115-389c-424c-a649-5c480f8c5e52,on_keyboard,15.098129494984944,4690,154,[]
43359267,2021-05-07-1620428573-keystrokes-dca-study@1-71e5c86d-9ee9-4c1f-9d32-03b170f9cf8e,on_keyboard,13.480356633663177,4385,154,[]
43359267,2021-05-07-1620433618-keystrokes-dca-study@1-71e5c86d-9ee9-4c1f-9d32-03b170f9cf8e,on_keyboard,14.235417660077413,4559,154,[]
43359267,2021-05-07-1620431033-keystrokes-dca-study@1-71e5c86d-9ee9-4c1f-9d32-03b170f9cf8e,on_keyboard,14.16096825202306,4535,154,[]
80587505,2021-05-07-1620432166-keystrokes-dca-study@1-c0b0f882-66db-40f9-a58c-e678c1d56e82,on_keyboard,12.956261273225149,4308,154,[]
43359267,2021-05-07-1620432292-keystrokes-dca-study@1-71e5c86d-9ee9-4c1f-9d32-03b170f9cf8e,on_keyboard,14.11674964427948,4588,154,[]
54618645,2021-06-28-1624906474-keystrokes-dca-study@1-d7d3e58a-cdd5-45e2-a020-f6ff660205a7,on_keyboard,18.59375843604406,4504,154,['outlier artifact']
42408607,2021-05-07-1620435934-keystrokes-dca-study@1-64b12b5e-f928-40b5-b1c3-e67ae03598c1,on_keyboard,22.273521975676218,4437,154,"['long-duration', 'contact artifact']"
80587505,2021-05-07-1620433140-keystrokes-dca-study@1-c0b0f882-66db-40f9-a58c-e678c1d56e82,on_keyboard,13.575926585992176,4543,154,[]
80587505,2021-05-07-1620434550-keystrokes-dca-study@1-c0b0f882-66db-40f9-a58c-e678c1d56e82,on_keyboard,12.4100146373113,4346,154,[]
42408607,2021-05-07-1620438158-keystrokes-dca-study@1-64b12b5e-f928-40b5-b1c3-e67ae03598c1,on_keyboard,24.331607973575593,4511,154,"['long-duration', 'contact artifact']"
37398304,2021-05-08-1620486839-keystrokes-dca-study@1-f850cf1c-12d0-4eec-a0d9-062080be59fc,on_keyboard,17.96881982485453,4308,154,[]
37398304,2021-05-08-1620489293-keystrokes-dca-study@1-f850cf1c-12d0-4eec-a0d9-062080be59fc,on_keyboard,20.298915561040243,4490,154,['long-duration']
60776453,2021-05-08-1620512662-keystrokes-dca-study@1-0e442012-468f-4a38-8c47-6b15945ce0eb,on_keyboard,16.615182383855185,4512,154,[]
42408607,2021-05-08-1620519934-keystrokes-dca-study@1-64b12b5e-f928-40b5-b1c3-e67ae03598c1,on_keyboard,25.37693828344345,4547,154,['long-duration']
60776453,2021-05-08-1620514060-keystrokes-dca-study@1-0e442012-468f-4a38-8c47-6b15945ce0eb,on_keyboard,16.580005613962808,4411,154,[]
05344357,2021-05-08-1620513680-keystrokes-dca-study@1-fdea9c53-3dac-42eb-92d6-94b74a9318d2,on_keyboard,24.474443233013154,4877,154,"['high-backspaces', 'long-duration']"
60776453,2021-05-08-1620515356-keystrokes-dca-study@1-0e442012-468f-4a38-8c47-6b15945ce0eb,on_keyboard,16.442066701253257,4401,154,[]
06526339,2021-05-08-1620516586-keystrokes-dca-study@1-78dbf80c-9490-49ff-980c-adbee8d9f8a8,on_keyboard,14.580836308002471,4389,154,[]
06526339,2021-05-08-1620518921-keystrokes-dca-study@1-78dbf80c-9490-49ff-980c-adbee8d9f8a8,on_keyboard,15.195286993185679,4746,154,[]
06526339,2021-05-08-1620520016-keystrokes-dca-study@1-78dbf80c-9490-49ff-980c-adbee8d9f8a8,on_keyboard,15.106653086344402,4550,154,[]
05344357,2021-05-08-1620516241-keystrokes-dca-study@1-fdea9c53-3dac-42eb-92d6-94b74a9318d2,on_keyboard,21.89896907409032,4641,154,"['high-backspaces', 'long-duration']"
05344357,2021-05-08-1620521507-keystrokes-dca-study@1-fdea9c53-3dac-42eb-92d6-94b74a9318d2,on_keyboard,22.966850360234577,4865,154,"['high-backspaces', 'long-duration', 'outlier artifact']"
42408607,2021-05-08-1620526321-keystrokes-dca-study@1-64b12b5e-f928-40b5-b1c3-e67ae03598c1,on_keyboard,21.336782348155975,4745,154,['long-duration']
42408607,2021-05-08-1620530617-keystrokes-dca-study@1-64b12b5e-f928-40b5-b1c3-e67ae03598c1,on_keyboard,26.10721819003423,4541,154,['long-duration']
85881224,2021-06-28-1624911545-keystrokes-dca-study@1-7d09d115-389c-424c-a649-5c480f8c5e52,on_keyboard,15.29887269337972,4859,154,"['high-backspaces', 'outlier artifact']"
85881224,2021-06-28-1624909280-keystrokes-dca-study@1-7d09d115-389c-424c-a649-5c480f8c5e52,on_keyboard,15.796846910317738,4820,154,"['high-backspaces', 'outlier artifact']"
42408607,2021-05-09-1620578733-keystrokes-dca-study@1-64b12b5e-f928-40b5-b1c3-e67ae03598c1,on_keyboard,23.057257827123006,4646,154,['long-duration']
42408607,2021-05-09-1620583533-keystrokes-dca-study@1-64b12b5e-f928-40b5-b1c3-e67ae03598c1,on_keyboard,23.26303408543269,4487,154,['long-duration']
54618645,2021-06-28-1624908497-keystrokes-dca-study@1-d7d3e58a-cdd5-45e2-a020-f6ff660205a7,on_keyboard,19.01260673602422,4642,154,['high-backspaces']
92903591,2021-05-10-1620678149-keystrokes-dca-study@1-f4ac66fd-8f1e-4d58-9f63-59dd59f662b9,on_keyboard,16.240474907557168,4792,154,['high-backspaces']
54618645,2021-06-28-1624910921-keystrokes-dca-study@1-d7d3e58a-cdd5-45e2-a020-f6ff660205a7,on_keyboard,19.714605979124705,4660,154,[]
85881224,2021-06-28-1624910463-keystrokes-dca-study@1-7d09d115-389c-424c-a649-5c480f8c5e52,on_keyboard,15.370693961779276,4623,154,"['high-backspaces', 'outlier artifact']"
95396398,2021-06-28-1624911458-keystrokes-dca-study@1-6a947405-c286-42b7-b705-2acaaee6dfa5,on_keyboard,20.514916638533276,4569,155,"['long-duration', 'contact artifact', 'outlier artifact', 'leftlow-pli', 'rightlow-pli']"
95396398,2021-06-28-1624913275-keystrokes-dca-study@1-6a947405-c286-42b7-b705-2acaaee6dfa5,on_keyboard,20.94950245221456,4643,154,['long-duration']
66483889,2021-06-28-1624938511-keystrokes-dca-study@1-cc384220-229a-44f2-802b-36001139c84f,on_keyboard,20.19929447174072,4513,154,['long-duration']
66483889,2021-06-29-1624941912-keystrokes-dca-study@1-cc384220-229a-44f2-802b-36001139c84f,on_keyboard,17.943087903658547,4468,154,[]
66483889,2021-06-29-1624940139-keystrokes-dca-study@1-cc384220-229a-44f2-802b-36001139c84f,on_keyboard,18.695401839415233,4493,154,[]
11372316,2021-06-29-1625020703-keystrokes-dca-study@1-38dc2222-0ff7-44aa-8599-1baea3112e66,on_keyboard,18.547167615095773,4956,155,['high-backspaces']
89335547,2021-07-21-1626916256-keystrokes-dca-study@1-0efbe614-9ae6-4131-9192-4398359b4f5f,on_keyboard,15.131066922346749,4504,155,[]
89335547,2021-07-21-1626915176-keystrokes-dca-study@1-0efbe614-9ae6-4131-9192-4398359b4f5f,on_keyboard,14.518712687492371,4375,155,[]
03432025,2021-07-23-1627072422-keystrokes-dca-study@1-235fe8d6-9339-48e9-b67e-7105d7294d9e,on_keyboard,24.204518246650697,4616,155,['long-duration']
89335547,2021-07-21-1626917264-keystrokes-dca-study@1-0efbe614-9ae6-4131-9192-4398359b4f5f,on_keyboard,14.66287310918172,4450,155,[]
04162929,2021-07-21-1626918746-keystrokes-dca-study@1-efb045d1-de27-4333-9bf6-d251e716db78,on_keyboard,23.38222854534785,4902,154,"['high-backspaces', 'long-duration', 'contact artifact', 'outlier artifact']"
56837824,2021-06-29-1625018336-keystrokes-dca-study@1-6ea7c4f4-c1a4-44e9-9b3d-9c91fc4412f2,on_keyboard,21.95200646718343,5052,155,"['high-backspaces', 'long-duration']"
56837824,2021-06-29-1625016834-keystrokes-dca-study@1-6ea7c4f4-c1a4-44e9-9b3d-9c91fc4412f2,on_keyboard,20.8719580411911,4870,155,"['high-backspaces', 'long-duration']"
65383704,2021-06-30-1625060458-keystrokes-dca-study@1-3936a73a-f358-4a7e-a92d-4e6c4797bcbf,on_keyboard,14.402073232332866,4358,155,"['outlier artifact', 'contact artifact']"
97946571,2021-07-05-1625530232-keystrokes-dca-study@1-f95f6397-6fc9-4dbe-ba36-c77b96997874,on_keyboard,15.135499588648479,4711,155,[]
11372316,2021-06-30-1625062720-keystrokes-dca-study@1-38dc2222-0ff7-44aa-8599-1baea3112e66,on_keyboard,16.677181669076283,4645,154,[]
11372316,2021-06-30-1625064220-keystrokes-dca-study@1-38dc2222-0ff7-44aa-8599-1baea3112e66,on_keyboard,17.635658276081084,4896,155,['high-backspaces']
03432025,2021-07-22-1626975551-keystrokes-dca-study@1-235fe8d6-9339-48e9-b67e-7105d7294d9e,on_keyboard,33.69161552588145,4862,155,"['high-backspaces', 'long-duration']"
57024413,2021-06-30-1625073228-keystrokes-dca-study@1-c438c067-5536-4668-97db-c1c5cf9a7875,on_keyboard,17.59112041393916,4658,155,"['high-backspaces', 'contact artifact']"
90443344,2021-05-10-1620700885-keystrokes-dca-study@1-390e43c1-f95d-474e-915f-37f03d2d66e4,on_keyboard,21.592959960301716,4804,154,"['high-backspaces', 'long-duration']"
99192446,2021-06-30-1625079117-keystrokes-dca-study@1-a0194d50-ba57-44cf-86a9-35b95d286020,on_keyboard,15.763319385051727,4397,155,[]
90443344,2021-05-10-1620698862-keystrokes-dca-study@1-390e43c1-f95d-474e-915f-37f03d2d66e4,on_keyboard,21.65519304672877,4814,154,['high-backspaces']
90443344,2021-05-11-1620736751-keystrokes-dca-study@1-390e43c1-f95d-474e-915f-37f03d2d66e4,on_keyboard,23.648585124810538,5011,154,['high-backspaces']
90443344,2021-05-10-1620697183-keystrokes-dca-study@1-390e43c1-f95d-474e-915f-37f03d2d66e4,on_keyboard,24.374186118443806,4753,154,"['high-backspaces', 'long-duration']"
47926770,2021-03-20-1616257704-keystrokes-dca-study@1-8dceb1ff-4d9c-4a90-ab4b-4865f89f6bf4,on_keyboard,19.571041373411813,4954,154,"['high-backspaces', 'high-errors']"
03734552,2021-05-09-1620603208-keystrokes-dca-study@1-f6fea34b-8642-4a9d-95fc-6054d9c5c50a,on_keyboard,10.371811413764954,4421,154,[]
90443344,2021-05-11-1620738513-keystrokes-dca-study@1-390e43c1-f95d-474e-915f-37f03d2d66e4,on_keyboard,21.868851435184478,4785,154,"['high-backspaces', 'long-duration']"
03734552,2021-05-09-1620604973-keystrokes-dca-study@1-f6fea34b-8642-4a9d-95fc-6054d9c5c50a,on_keyboard,10.957509684562684,4607,154,['outlier artifact']
03734552,2021-05-09-1620604030-keystrokes-dca-study@1-f6fea34b-8642-4a9d-95fc-6054d9c5c50a,on_keyboard,11.01533808708191,4634,154,[]
90443344,2021-05-09-1620603757-keystrokes-dca-study@1-390e43c1-f95d-474e-915f-37f03d2d66e4,on_keyboard,23.4673157731692,4884,155,"['long-duration', 'high-backspaces']"
29502646,2021-03-21-1616347488-keystrokes-dca-study@1-22937129-bf9c-490a-8857-354aa10cc963,on_keyboard,20.962138259410857,4367,154,['long-duration']
